Sample ,Rupture force,Distance at rup,Average firmnes,Toughness,Penetrating for,Penetrating ene,L,a,b,1144.15,1151.54,1158.92,1166.31,1173.69,1181.08,1188.47,1195.85,1203.24,1210.62,1218.01,1225.4,1232.78,1240.17,1247.55,1254.94,1262.33,1269.71,1277.1,1284.48,1291.87,1299.26,1306.64,1314.03,1321.41,1328.8,1336.19,1343.57,1350.96,1358.34,1365.73,1373.12,1380.5,1387.89,1395.28,1402.66,1410.05,1417.43,1424.82,1432.21,1439.59,1446.98,1454.36,1461.75,1469.14,1476.52,1483.91,1491.29,1498.68,1506.07,1513.45,1520.84,1528.22,1535.61,1543,1550.38,1557.77,1565.15,1572.54,1579.93,1587.31,1594.7,1602.08,1609.47,1616.86,1624.24,1631.63,1639.01,1646.4,1653.79,1661.17,1668.56,1675.94,1683.33,1690.72,1698.1,1705.49,1712.87,1720.26,1727.65,1735.03,1742.42,1749.8,1757.19,1764.58,1771.96,1779.35,1786.73,1794.12,1801.51,1808.89,1816.28,1823.66,1831.05,1838.44,1845.82,1853.21,1860.6,1867.98,1875.37,1882.75,1890.14,1897.53,1904.91,1912.3,1919.68,1927.07,1934.46,1941.84,1949.23,1956.61,1964,1971.39,1978.77,1986.16,1993.54,2000.93,2008.32,2015.7,2023.09,2030.47,2037.86,2045.25,2052.63,2060.02,2067.4,2074.79,2082.18
27.2,28.971,3.468,8.604,47.372,17.741,266.104,30.72,-6.72,10.17,32.36275,60.22697,31.64155,49.72118,17.05412,40.50871,28.85331,29.16047,32.13137,26.41076,40.87852,20.46762,34.74964,26.96229,55.65686,24.0316,25.35516,29.2025,31.29465,26.10353,21.93165,21.92443,22.93866,23.79649,22.37603,21.42192,12.33053,11.29605,16.89522,19.58026,7.521769,10.50929,10.22397,6.06979,13.18711,5.300773,10.35622,6.65525,7.329445,6.395014,10.40277,5.80741,6.645906,4.070316,13.44267,5.77255,7.892646,7.646661,6.505665,5.767117,8.171182,9.667699,13.03622,9.17183,9.121095,8.675495,11.03812,7.840868,13.50401,9.654306,11.40798,11.13799,8.356175,17.17347,9.297263,10.01084,12.57427,11.81323,9.64723,14.39318,10.34716,10.27378,9.836215,7.118078,11.98129,10.24258,11.6021,6.569553,6.694389,8.605105,8.579117,11.37532,7.633077,13.03716,6.671257,7.079008,7.209491,7.012937,6.70444,8.519774,6.595856,6.52303,8.60267,4.953075,2.360931,3.876177,4.87521,5.662136,8.654666,0.272672,5.650685,2.01305,3.890585,5.978732,3.586871,5.795457,2.743066,7.39822,5.965364,3.801935,8.763759,3.73634,5.790594,2.860927,8.476195,5.775382,6.493506,11.93247,2.724142,4.915428,15.28013,8.671673,12.12397,5.38228,26.15355,19.32548,22.86589,4.587156
28.1,26.682,4.006,6.763,56.629,17.655,264.805,29.13,-7.25,12.44,31.21305,35.74755,26.15662,30.40293,17.87158,26.52844,24.10672,23.83896,24.32139,23.61131,28.05747,22.04201,26.20801,24.29284,34.84216,23.79402,23.96973,25.05147,25.97557,23.20021,21.16751,20.3584,19.89461,19.55248,17.76808,16.7399,12.7709,11.5679,12.95497,13.48928,7.731082,7.76722,6.602508,5.192237,6.950878,4.374114,5.514408,4.566442,4.639735,4.437045,5.539793,4.343199,4.578972,4.024286,7.52261,4.834225,5.530764,5.662186,5.554068,5.41438,6.268456,7.075152,8.668421,7.154216,7.289953,7.30384,8.283181,7.343476,9.809417,8.17022,8.864691,8.864896,7.980783,12.11948,8.348779,8.585799,9.782856,9.347383,8.441145,10.60056,8.624253,8.438462,8.125941,6.908239,8.918275,7.91271,8.439391,6.462381,6.359035,6.796345,6.847327,8.103895,6.493436,8.908387,6.228666,6.170441,6.254528,5.8863,5.706438,5.855327,4.869147,4.471791,4.885831,3.327455,2.295731,2.733494,2.935813,3.062653,4.261593,0.004065,3.062574,1.944043,2.795975,3.200641,2.785056,3.358384,2.611245,3.930838,3.607102,3.093664,4.593253,3.188797,3.723237,3.069332,4.434499,3.884433,3.950673,5.115643,2.434641,3.770105,5.687825,4.85182,5.465903,5.063876,8.321377,7.49377,8.485499,-0.769231
28.2,29.204,3.267,8.985,50.317,16.491,247.339,26.67,-6.82,12.09,31.14736,43.05444,27.29427,35.99875,15.69376,30.24987,24.87693,25.00184,25.80755,24.03319,31.83183,20.89883,28.45107,24.92869,41.1792,23.54564,24.0362,26.0481,27.47407,23.84995,20.99632,20.44166,20.54774,20.8291,19.14526,18.14601,12.15021,10.97867,13.86414,15.47807,7.288021,8.214191,7.395742,5.128361,9.067651,4.423294,6.754953,4.956097,5.110433,4.837128,6.893484,4.599128,4.859415,3.733253,9.550882,4.815211,5.918413,6.087965,5.493819,5.278851,6.515981,7.637949,10.13118,7.499841,7.573139,7.464524,8.999358,7.247346,11.04647,8.381169,9.458291,9.473787,7.812532,13.9519,8.484837,8.776376,10.72812,10.00642,8.703365,11.97997,9.04889,8.868364,8.529264,6.753302,9.973262,8.63087,9.629973,6.349861,6.34235,7.244117,7.266329,9.338658,6.793889,10.5772,6.239677,6.37927,6.491813,6.14743,6.000976,6.65673,5.442407,5.068386,6.298289,3.780953,2.250495,3.027023,3.481036,3.831954,5.941307,0.004065,3.774337,1.828768,3.135796,3.921204,3.078117,4.006822,2.688513,4.964873,4.310361,3.384522,6.108049,3.425004,4.214906,3.005953,5.58042,4.357909,4.545911,6.654978,2.261438,3.866017,7.424778,5.604079,6.431835,5.187009,11.69674,10.11926,10.82902,-1.538462
29.1,26.527,3.422,7.766,51.516,17.87,268.036,27.38,-7.39,9.83,32.31005,27.29259,25.4003,23.88153,21.20221,22.41775,23.40086,23.3582,22.70742,23.84409,24.30034,23.80816,24.31901,24.65149,27.26635,25.00554,24.81527,24.67569,24.7502,23.31131,22.16736,20.99626,19.92558,18.83741,17.40519,16.1696,14.24491,13.18547,12.77335,12.03755,9.167579,7.740343,6.395264,5.592336,5.053976,4.829711,4.476003,4.538513,4.441674,4.411117,4.394649,4.559085,4.730697,4.771007,5.632621,5.303807,5.539345,5.823765,6.088904,6.330864,6.550095,6.948044,7.815093,7.423553,7.710793,7.906081,8.311526,8.336126,9.349586,8.731111,9.140029,9.221104,9.015161,10.9618,9.252085,9.312905,9.876825,9.624089,9.24412,10.22048,9.141081,8.982757,8.76205,8.089006,8.877737,8.119642,8.407183,7.494176,7.357611,7.310648,7.233625,7.781076,7.132691,8.108481,7.048912,7.032671,6.880343,6.574904,6.287669,5.795928,5.0562,4.393309,3.931263,3.312547,2.842465,2.850055,2.701321,2.638874,2.720155,0.266585,2.645464,2.516424,2.811283,2.778761,2.985509,2.971523,3.089799,3.083975,3.173713,3.390796,3.307549,3.545201,3.584358,3.663725,3.659145,3.806597,3.814028,3.807107,3.33115,4.409204,4.084569,4.724649,4.835331,5.828766,4.427261,5.075188,4.826236,-3.100775
29.2,27.409,3.691,7.473,53.532,16.18,242.677,26.92,-7.13,9.06,33.04462,26.91218,25.90545,23.41926,22.05932,22.21882,23.93524,23.69063,22.77566,24.25289,24.08733,24.80465,24.5549,25.11617,26.97165,25.63137,25.41564,25.37131,25.12159,23.67643,22.62247,21.36657,19.95535,18.71763,17.09257,15.67961,14.09859,12.91417,12.14591,11.02244,8.681517,6.791757,5.360649,4.823504,3.885176,4.077066,3.48455,3.753516,3.649445,3.68586,3.382914,3.799238,3.890871,4.11207,4.30288,4.495721,4.636855,4.868059,5.267047,5.549136,5.681249,5.996431,6.563121,6.541062,6.770452,7.045997,7.292967,7.563254,8.190835,7.88505,8.096863,8.268946,8.297769,9.65135,8.459501,8.503515,8.825937,8.576839,8.438182,9.032567,8.229422,8.081093,7.868877,7.329812,7.649635,7.074999,7.125338,6.64312,6.462516,6.278728,6.16467,6.36889,6.119991,6.667932,6.092379,6.023066,5.820432,5.603942,5.237914,4.631112,4.042819,3.409679,2.804094,2.615074,2.351408,2.280412,2.144253,1.993289,1.840415,0.132275,2.067052,2.035429,2.230877,2.09106,2.402782,2.254906,2.516659,2.301192,2.334352,2.694727,2.302947,2.815059,2.742465,2.946368,2.644642,2.930571,2.933481,2.600228,2.476253,3.542184,2.8576,3.698435,3.665774,4.91778,2.547191,3.535625,3.0837,-3.100775
30.1,31.716,4.672,6.79,77.812,17.956,269.317,29.54,-7.47,10.85,30.78556,58.45869,30.13437,48.06492,15.76771,38.86795,27.60871,27.95608,30.69035,25.2231,39.00636,19.34234,33.05453,25.63646,53.83333,22.67584,23.95853,27.62288,29.75811,24.75235,20.76978,20.83365,21.7796,22.61265,21.38491,20.52559,11.64783,10.7716,16.22459,19.02099,7.180005,10.25219,9.93646,5.792709,12.94372,5.082781,9.994496,6.406165,7.017499,6.139714,10.08017,5.585735,6.334489,3.822558,13.09633,5.527296,7.669727,7.3805,6.265675,5.508502,7.94561,9.349737,12.66975,8.816605,8.782977,8.322751,10.6174,7.475759,12.99585,9.194951,10.86511,10.61795,7.869745,16.51266,8.812616,9.480448,11.98199,11.17187,9.139285,13.72696,9.803635,9.735765,9.307229,6.716103,11.40886,9.786387,11.07837,6.2574,6.33745,8.238213,8.253373,10.89975,7.321199,12.59464,6.348198,6.788668,6.941951,6.711551,6.464118,8.28857,6.43392,6.337954,8.307751,4.699523,2.105793,3.604666,4.492069,5.292789,8.152251,0.198475,5.35328,1.760955,3.636732,5.735454,3.400759,5.609407,2.626867,7.233479,5.867445,3.720663,8.666229,3.668556,5.733679,2.847682,8.419353,5.775382,6.468691,11.89815,2.778315,4.943463,15.1492,8.625158,12.02522,5.18907,25.84335,18.96146,22.37841,4.587156
30.2,27.774,4.732,5.964,72.142,19.194,287.893,28.7,-6.87,11.1,30.98777,59.18008,30.78809,49.05535,16.45686,39.84927,28.3752,28.8204,31.70241,26.04331,40.32111,20.13003,34.20319,26.53891,54.93628,23.66973,24.93761,28.81778,30.85564,25.8134,21.7959,21.84197,22.95649,23.9094,22.7097,21.80743,12.72341,11.87074,17.51173,20.34262,8.092365,11.12459,10.72137,6.514273,13.62194,5.631898,10.64192,6.919903,7.57545,6.65532,10.65315,6.13627,6.959681,4.407739,13.97001,6.197202,8.35614,8.146257,7.041858,6.269261,8.748814,10.27453,13.7488,9.752169,9.712296,9.318498,11.74264,8.409481,14.20732,10.255,12.09961,11.83328,8.939119,17.95748,9.918216,10.61156,13.34965,12.55097,10.27425,15.18934,11.07919,10.94401,10.54516,7.810062,12.8607,11.09522,12.56613,7.314054,7.472516,9.408011,9.4041,12.36304,8.470037,14.13137,7.504502,7.93419,8.108917,7.87303,7.593804,9.428944,7.457775,7.286029,9.394295,5.488352,2.81551,4.279871,5.256562,6.040449,9.153529,0.562037,6.11031,2.470898,4.390935,6.550065,4.152724,6.444771,3.417403,8.153759,6.750634,4.573026,9.675365,4.594939,6.694913,3.743929,9.49252,6.825217,7.577136,13.19312,3.915954,6.345201,16.71486,10.05382,13.47615,6.578342,27.12292,20.26767,23.62544,3.669725
31.1,32.529,2.639,11.723,49.066,20.368,305.493,30.48,-8.62,12.32,32.201,52.21865,28.76336,42.86713,14.02821,35.16833,26.48337,26.50399,28.30035,24.59097,36.3882,19.91743,31.28377,25.43865,49.38737,23.2788,24.072,27.60293,29.58723,24.55459,21.05353,20.56766,21.46788,22.12148,20.58536,19.65423,11.41248,10.31035,14.95991,17.5521,6.77245,8.747157,8.296689,5.50106,11.66047,4.834804,8.666998,5.71497,6.117708,5.566994,9.030213,5.080721,5.419479,3.761857,12.18242,5.052681,6.668466,6.563982,5.616728,5.154477,6.873187,8.322071,11.67309,7.910596,7.853893,7.448735,9.655007,6.985562,12.0682,8.416152,10.04534,9.616542,7.419081,15.65257,8.211392,8.642701,11.17178,10.27324,8.505363,12.92249,9.079322,8.918403,8.438631,6.167784,10.5855,8.868733,10.2485,5.817128,5.824399,7.231009,7.327891,10.05147,6.573973,11.74336,5.713762,5.997969,6.019934,5.776755,5.674271,7.199341,5.423777,5.439345,7.611788,4.112815,2.081099,3.264731,4.018874,4.689545,7.683128,0.006082,4.301659,1.64139,3.256016,4.686337,3.216001,4.551665,2.557868,6.034304,4.813907,3.374208,7.36447,3.243641,4.428997,2.552942,6.318907,4.410061,4.72439,7.86395,1.456802,3.421422,8.608401,5.746544,7.221868,4.427504,15.24911,12.16879,13.75682,0.775194
31.2,31.082,4.322,7.195,60.091,19.818,297.244,28.89,-9.25,14.67,32.201,52.21865,28.76336,42.86713,14.02821,35.16833,26.48337,26.50399,28.30035,24.59097,36.3882,19.91743,31.28377,25.43865,49.38737,23.2788,24.072,27.60293,29.58723,24.55459,21.05353,20.56766,21.46788,22.12148,20.58536,19.65423,11.41248,10.31035,14.95991,17.5521,6.77245,8.747157,8.296689,5.50106,11.66047,4.834804,8.666998,5.71497,6.117708,5.566994,9.030213,5.080721,5.419479,3.761857,12.18242,5.052681,6.668466,6.563982,5.616728,5.154477,6.873187,8.322071,11.67309,7.910596,7.853893,7.448735,9.655007,6.985562,12.0682,8.416152,10.04534,9.616542,7.419081,15.65257,8.211392,8.642701,11.17178,10.27324,8.505363,12.92249,9.079322,8.918403,8.438631,6.167784,10.5855,8.868733,10.2485,5.817128,5.824399,7.231009,7.327891,10.05147,6.573973,11.74336,5.713762,5.997969,6.019934,5.776755,5.674271,7.199341,5.423777,5.439345,7.611788,4.112815,2.081099,3.264731,4.018874,4.689545,7.683128,0.006082,4.301659,1.64139,3.256016,4.686337,3.216001,4.551665,2.557868,6.034304,4.813907,3.374208,7.36447,3.243641,4.428997,2.552942,6.318907,4.410061,4.72439,7.86395,1.456802,3.421422,8.608401,5.746544,7.221868,4.427504,15.24911,12.16879,13.75682,0.775194
32.1,31.496,2.984,10.582,52.942,17.054,255.792,30.5,-7.09,10.55,37.18353,35.84998,30.86396,31.48876,26.37556,29.71878,28.91547,28.66471,28.54809,28.84844,31.51017,28.71399,30.94545,29.78975,35.82069,29.82726,29.79471,30.80737,31.08495,29.00839,26.92554,26.30536,25.46729,24.43976,22.83478,21.41294,17.82612,16.7132,17.22531,16.63878,11.76058,10.28653,8.510327,7.172355,7.526474,6.113007,6.274489,5.869472,5.817871,5.767543,6.233854,5.904545,6.088114,6.058261,8.19654,6.781792,7.367637,7.655887,7.882411,8.052147,8.602804,9.464218,11.01693,9.858109,10.17988,10.36159,11.52779,10.68389,12.99195,11.51927,12.54406,12.59129,11.5986,15.11222,12.03441,12.35843,13.5302,13.19934,12.15144,14.01457,12.36804,12.13623,11.80912,10.52662,12.18436,11.25796,11.54706,9.565315,9.42883,9.734706,9.545743,10.75611,9.245592,11.25317,9.05129,9.019707,8.916391,8.533845,8.110839,7.952988,6.570096,5.767177,5.46736,4.16839,3.397438,3.498873,3.40555,3.43962,3.931952,0.516056,3.508359,2.915151,3.480554,3.666958,3.582627,3.902768,3.73074,4.239956,4.197397,4.174442,4.752665,4.369116,4.676433,4.441642,5.060571,4.927515,4.990045,5.608769,4.249729,5.558874,6.059251,6.345204,6.797432,7.274,7.583557,7.924016,8.146539,-2.34375
32.2,29.462,4.237,6.956,63.465,17.011,255.147,30.49,-8.16,11.34,36.27078,37.70092,30.48503,32.65996,24.51207,30.03974,28.20249,28.04842,28.24859,27.86839,31.74078,27.20646,30.40775,28.84217,37.02455,28.55498,28.60781,29.942,30.32668,28.07822,25.58714,25.0416,24.38807,23.67404,21.94362,20.53761,16.59542,15.48192,16.33291,16.20725,10.58388,9.642878,7.934,6.522531,7.412724,5.416112,6.032556,5.402158,5.418783,5.23571,6.09865,5.360172,5.557976,5.321884,8.070439,6.117608,6.871348,7.052885,7.190971,7.273999,7.969096,8.817291,10.55832,9.209103,9.410759,9.633401,10.80592,9.84937,12.39841,10.69777,11.79181,11.78304,10.70251,14.70599,11.17608,11.4339,12.80239,12.48842,11.28486,13.49224,11.57531,11.34392,11.02246,9.675614,11.58089,10.59899,11.0139,8.772258,8.679483,9.076906,8.887478,10.25227,8.611162,10.90809,8.320668,8.33983,8.243319,7.897884,7.42351,7.397843,6.112752,5.327519,5.322255,3.792552,2.944822,3.099526,3.16503,3.239537,3.930192,0.229806,3.242108,2.463974,3.075619,3.421253,3.212945,3.631222,3.231598,4.05143,3.930957,3.732252,4.517482,3.889963,4.245571,3.849272,4.869524,4.566906,4.617052,5.491322,3.701271,4.808482,6.112082,5.990119,6.538258,6.744982,8.382635,8.141113,8.689642,-1.5625
33.1,34.904,2.771,12.637,53.731,18.742,281.117,31.24,-8.39,16.38,38.24366,39.40919,32.45714,34.9949,27.29993,32.528,30.78517,30.28491,30.76871,30.27981,34.00913,29.78482,33.03561,31.27824,39.42375,31.02061,31.05669,32.59697,33.05701,30.81494,28.47492,28.06864,27.35296,26.6601,25.15094,23.73031,19.37204,18.1401,19.53293,19.32487,13.29193,12.04047,10.42197,8.520016,9.847502,7.364094,7.984561,7.207737,7.265002,6.986291,8.227207,7.064102,7.491833,7.173429,10.51657,8.054935,8.954685,9.153042,9.302844,9.400628,10.26454,11.38248,13.29707,11.66638,11.98023,11.98923,13.53436,12.14684,15.14635,13.30722,14.45802,14.43672,12.95598,17.42817,13.61926,14.02471,15.4118,15.03184,13.74193,16.05762,14.02612,13.83234,13.37262,11.65265,13.99967,12.88882,13.37337,10.70806,10.56054,11.18407,11.11796,12.50395,10.49403,13.16474,10.18398,10.16524,10.07954,9.680461,9.214332,9.346352,7.645173,6.663817,6.611185,4.668875,3.595797,3.728223,3.644551,3.695344,4.54961,0.503254,3.73041,3.029831,3.61239,4.022796,3.787923,4.26122,3.933506,4.849776,4.696885,4.546194,5.698234,4.763911,5.222421,4.824878,5.868326,5.502722,5.694497,6.532637,4.850514,6.133462,7.230856,7.009465,7.690053,8.025458,9.285933,9.596461,9.826818,-3.125
33.2,35.962,4.099,8.79,73.398,18.187,272.785,30.81,-8.12,14.49,33.84733,36.01688,28.41905,31.28189,22.68898,28.56266,26.68792,26.80839,26.71032,26.46935,30.24483,25.74391,28.99674,27.57432,35.78722,27.32834,27.24298,28.52587,29.22087,26.74242,24.61414,24.01287,23.474,22.71944,21.32827,19.98239,16.13875,14.93116,16.01301,15.9053,10.43634,9.470967,8.108898,6.380133,7.654661,5.424651,6.122985,5.425839,5.459115,5.30039,6.220453,5.31772,5.638234,5.341276,8.355932,6.16357,6.903322,7.098186,7.23034,7.333439,8.06872,8.851152,10.73868,9.17402,9.507028,9.55672,10.89861,9.860302,12.48087,10.67094,11.83519,11.80673,10.69836,14.83079,11.22954,11.42565,12.88686,12.48276,11.35203,13.59569,11.66588,11.46248,11.01526,9.743739,11.77328,10.71938,11.27496,8.905585,8.800756,9.292244,9.084808,10.52401,8.812072,11.25084,8.523947,8.57091,8.425287,8.102717,7.737364,7.799164,6.376915,5.630667,5.747881,4.045878,3.140918,3.322942,3.318201,3.435031,4.361508,0.29306,3.482199,2.671317,3.29548,3.681976,3.386643,3.818982,3.45516,4.338975,4.190888,3.964704,5.103159,4.102607,4.515722,4.059848,5.172451,4.725953,4.835663,5.745604,3.879098,5.143474,6.260568,6.03735,6.465037,6.488668,8.075391,8.043694,8.193963,-3.90625
34.1,33.16,4.151,8.024,69.493,19.194,287.883,34.8,-9.02,15.15,34.94682,33.98714,28.64982,29.63481,23.35423,27.60085,26.69669,26.47468,26.38927,26.46483,29.30913,25.97523,28.44333,27.29958,33.56161,27.3471,27.27042,28.12981,28.50814,26.2672,24.46301,23.39013,22.78285,21.74689,20.3288,18.8418,15.38594,14.34967,14.73343,14.36161,9.68681,8.590588,7.143481,5.985468,6.374212,5.097157,5.306379,4.978326,4.907073,4.851495,5.242807,4.853339,5.094021,4.822766,6.905495,5.493074,6.01174,6.225655,6.395284,6.489822,7.035546,7.601993,8.947465,7.974033,8.192566,8.362652,9.216507,8.691848,10.54471,9.278413,10.0316,10.0398,9.35871,12.45708,9.696326,9.891917,10.79262,10.48255,9.672087,11.37267,9.703479,9.497228,9.171537,8.188298,9.560921,8.624894,8.956075,7.389678,7.260628,7.355868,7.282634,8.120646,7.039258,8.636794,6.830876,6.766754,6.683791,6.347366,5.973867,5.723002,4.792071,4.115973,3.967994,3.021697,2.419795,2.583587,2.530469,2.562891,2.967604,0.052708,2.583166,1.986432,2.536225,2.63246,2.621592,2.794258,2.631007,2.993617,2.984815,2.931623,3.313718,3.022914,3.236171,3.042331,3.547494,3.456599,3.492486,3.863537,2.492242,3.812652,4.252439,4.339021,4.847397,5.166705,5.564376,5.897047,6.011302,-1.550388
34.2,27.886,3.074,9.21,46.191,18.537,278.036,39.14,-10.55,23.22,33.27545,52.77331,30.06907,43.76068,16.07703,36.35123,28.01612,27.90357,29.70995,26.20613,37.84514,21.73975,32.89891,27.03964,50.20731,25.00824,25.73477,29.36541,31.35939,26.33191,22.62615,22.1884,23.31844,23.84386,22.27999,21.25959,12.78764,11.64669,16.43203,18.73431,7.671391,9.385247,8.727686,5.722071,11.65239,4.976071,8.510082,5.778794,6.078988,5.590158,8.893319,5.169147,5.549662,3.94658,12.10989,5.3226,6.900119,6.895631,6.026026,5.638624,7.336451,8.835206,12.31321,8.578799,8.55825,8.179452,10.51799,7.827246,13.03559,9.276389,11.064,10.64945,8.36263,16.65128,9.157423,9.639333,12.31872,11.40842,9.45681,14.0473,10.05398,9.950547,9.360794,7.044757,11.56285,9.858869,11.15944,6.57442,6.573013,7.978358,8.021216,10.77793,7.299164,12.45893,6.398681,6.70148,6.759763,6.421636,6.266243,7.737626,5.820595,5.649235,7.656625,4.19011,2.193998,3.270224,4.026161,4.678639,7.563792,0.006082,4.352309,1.7681,3.363419,4.734708,3.347661,4.671445,2.731819,6.137857,4.985626,3.607682,7.4935,3.500105,4.702003,2.839359,6.558865,4.709375,5.103244,8.150616,1.887963,3.871706,8.811467,6.202218,7.592518,5.074305,15.40032,12.29369,13.93219,0
35.1,29.729,3.508,8.559,54.061,17.988,269.812,36.99,-8.28,16.02,34.81474,32.61893,28.04092,28.03018,23.21094,26.28764,26.00016,25.68599,25.61432,25.9363,27.98013,25.80508,27.41122,26.84039,32.2419,26.99753,26.81983,27.39732,27.65066,25.60353,23.96744,22.82307,21.92553,20.83948,19.33112,17.79404,15.09239,13.87721,13.85507,13.25701,9.426321,8.050068,6.547306,5.559942,5.603553,4.667168,4.80974,4.470199,4.454753,4.414726,4.681426,4.471452,4.659889,4.545568,6.04398,5.099983,5.502042,5.775415,5.906232,6.04926,6.460784,7.041955,8.095326,7.408429,7.701607,7.855697,8.445267,8.201202,9.684803,8.766734,9.371615,9.379686,8.954831,11.64163,9.266478,9.423889,10.16096,9.945357,9.297489,10.68197,9.330503,9.115317,8.870788,8.056579,9.092235,8.251888,8.575314,7.289017,7.158584,7.264787,7.148427,7.943753,7.005999,8.406232,6.88506,6.838661,6.756048,6.455646,6.102973,5.820245,4.973841,4.382342,4.16314,3.3268,2.807723,2.925498,2.911755,2.94123,3.29158,0.274155,3.006647,2.487311,2.977682,3.076894,3.046491,3.269785,3.119143,3.440605,3.48496,3.434077,3.731577,3.553716,3.778978,3.594757,4.009813,3.932815,3.964314,4.348167,3.185655,4.311954,4.640956,4.955743,5.289509,5.756963,5.747215,6.069652,6.043251,-1.5625
35.2,29.777,3.626,8.249,57.536,19.26,288.887,30.99,-6.57,7.73,34.55395,35.07875,28.22092,29.79091,22.33984,27.42626,26.05561,25.83272,26.02274,25.83129,29.1509,25.11147,27.94892,26.73379,34.26551,26.50946,26.49891,27.36458,27.84464,25.5992,23.46447,22.55764,21.81798,21.02564,19.3379,17.95081,14.59942,13.45669,13.9348,13.71202,8.938423,8.115323,6.757943,5.566015,6.367305,4.742352,5.277829,4.790643,4.76573,4.644498,5.287428,4.671477,4.839022,4.558049,6.902349,5.185378,5.775001,5.911649,6.004372,6.001895,6.604019,7.256183,8.588744,7.559015,7.745378,7.882822,8.648355,8.080197,10.0417,8.744422,9.434631,9.475119,8.736372,12.07939,9.103079,9.288448,10.24647,9.958593,9.141504,10.83646,9.219672,9.017686,8.766644,7.761332,9.134168,8.244484,8.637933,7.015936,6.888449,7.15606,7.016049,8.029774,6.796946,8.564971,6.599403,6.532262,6.497313,6.194738,5.886492,5.767542,4.902659,4.428622,4.544905,3.416713,2.802088,3.007932,3.112188,3.223166,3.856303,0.243917,3.23124,2.448416,3.007816,3.268619,3.077459,3.425222,2.996824,3.732821,3.583427,3.381339,3.98048,3.442334,3.755859,3.326726,4.142243,3.889252,3.843343,4.601331,2.876942,3.901292,5.014833,4.796212,5.236496,5.352419,6.676911,6.485753,6.773971,-1.5625
36.1,26.785,3.501,7.808,47.136,18.517,277.727,35.92,-7.46,12.01,33.3224,33.46859,27.2,28.66002,21.59167,26.49179,25.2212,25.01476,25.05968,24.94376,27.81433,24.39457,26.77227,25.83829,32.95725,25.74121,25.57129,26.35899,26.86626,24.59557,22.8569,21.89163,21.09694,20.25521,18.79452,17.42832,14.25209,13.16642,13.58866,13.3765,8.944521,7.934012,6.752054,5.383142,6.197274,4.645979,5.067479,4.592327,4.637786,4.440658,5.065123,4.42045,4.696915,4.402673,6.623013,5.0278,5.549287,5.68659,5.78918,5.833315,6.439772,6.97704,8.237556,7.286187,7.471744,7.61698,8.307049,7.832696,9.646863,8.456793,9.078567,9.089139,8.497487,11.62248,8.881184,9.001434,9.911656,9.559532,8.890816,10.50543,8.946726,8.769624,8.501738,7.571802,8.890994,7.992293,8.390083,6.906372,6.711248,6.986868,6.864843,7.756655,6.680501,8.391187,6.522736,6.468131,6.397782,6.111494,5.822908,5.663658,4.809405,4.314291,4.335515,3.264432,2.616492,2.890152,2.87152,2.939892,3.644258,0.208173,3.011142,2.330339,2.840866,3.119529,2.907822,3.254942,2.915538,3.592566,3.420306,3.281555,3.938457,3.386546,3.642865,3.324156,4.079863,3.791894,3.83327,4.428686,2.891274,4.075328,4.883646,4.650806,5.070043,5.184725,6.236592,6.409678,6.402771,-3.125
36.2,26.684,3.98,6.852,53.094,18.341,275.089,32.49,-7.52,10.55,30.39151,31.8536,24.9619,27.23919,18.9315,24.45927,23.53129,23.40567,23.37494,23.25647,26.32047,22.38477,25.14324,24.21522,31.52595,24.02733,23.90982,24.63768,25.18189,23.06458,21.28351,20.53309,19.7508,18.944,17.62431,16.32254,13.25164,12.15751,12.66802,12.62637,8.048148,7.233777,6.202298,4.790419,5.694354,4.061252,4.65788,4.098098,4.142916,3.975938,4.676797,3.943933,4.212946,3.912097,6.320965,4.526446,5.14759,5.324757,5.343001,5.510246,6.00973,6.633594,8.014643,6.957407,7.173541,7.27455,8.041867,7.580029,9.478333,8.227463,8.873935,8.931457,8.284695,11.66691,8.701905,8.871776,9.85086,9.502844,8.871543,10.58627,8.976792,8.771502,8.511034,7.57567,9.025817,8.110862,8.604572,6.898878,6.85944,7.121091,7.051654,8.07583,6.882554,8.775345,6.651136,6.68422,6.582595,6.347249,6.054306,5.967476,5.044532,4.549422,4.777526,3.54532,2.785662,3.09371,3.155937,3.249354,4.138246,0.262743,3.331824,2.55441,3.148344,3.495735,3.155956,3.579125,3.170524,4.022317,3.798837,3.596698,4.515914,3.65191,4.01935,3.565626,4.509094,4.113733,4.190908,4.893634,3.196482,4.294912,5.314438,5.024303,5.398277,5.246818,6.78057,6.635371,6.541316,-3.125
